show_time,player_id,enemy_id,gap_angle,shooting_distance,dribbling_distance,defender_intercept_distance,intercept_distance,passing_angle,action,result
29,player_l11_,player_r6_,0.1699882180056313,45.15704678839476,2.7230632787359164,6.9445404469986345,2.819442096736718,0.003197152801515926,p,sucess
35,player_l8_,player_r7_,0.1579550618616666,50.03019555101327,3.745093259185945,4.66462943008338,1.3497868445204926,0.0015306110132409065,p,sucess
58,player_l8_,player_r7_,0.14597728382989872,44.16698925260146,4.665878392114393,8.811392514807183,7.238285349490376,0.00820805106781877,p,sucess
69,player_l10_,player_r7_,0.1668513380476444,39.30030238790518,2.683199480098342,3.0048493689368194,2.5916007402553176,0.0029387875663261925,p,sucess
76,player_l8_,player_r7_,0.23091093074317534,40.19338094575866,5.246777758777287,2.4429135555725274,1.1378928508543404,0.0012903304990119636,p,sucess
88,player_l10_,player_r4_,0.18654610028214097,35.4326181228695,4.360416780538306,3.5352463733097914,0.6951602178298861,0.0007882871169134632,p,fail
325,player_l11_,player_r6_,0.21502172992890575,49.70378773057812,3.716200731930395,6.926576292079659,2.9071568901640226,0.0032966187910628605,p,sucess
336,player_l10_,player_r7_,0.2047289471840392,47.10328213396085,4.286941774738724,6.011486954157015,0.7009193638088191,0.0007948177862688798,p,sucess
368,player_l11_,player_r2_,0.3039093338877991,29.366296512267247,5.9474566875261905,6.562873529179119,2.3785740007645746,0.002697221838348286,p,sucess
377,player_l7_,player_r3_,0.3686061761666031,27.437798973543238,2.0582797720426638,5.9490739825623296,0.1689980255429167,0.00019163776913703906,p,sucess
527,player_l11_,player_r6_,0.16432443864226776,49.040677632195965,6.074407152142502,7.485871963238483,0.8828637088628577,0.001001136305006368,p,sucess
1123,player_l9_,player_r8_,0.11738642546122152,55.706011326042436,5.326167876625745,6.227159298588723,2.7075976739539898,0.0030703245694717295,p,sucess
1150,player_l11_,player_r5_,0.12443013311347945,42.544504600383945,4.793629690537223,3.912069869007964,1.1367188693194468,0.0012889992444759882,p,fail
1580,player_l11_,player_r7_,0.16237487221300584,40.972329201974745,5.1641363266281015,7.438510502782124,4.826111343637409,0.005472666438063066,p,sucess
1592,player_l10_,player_r4_,0.18377835728850367,40.890955725627904,4.688250617234538,5.992214250174973,5.156461380492148,0.005847277667558664,p,fail
1812,player_l11_,player_r8_,0.2226555446930926,37.97720306169978,5.275605908329392,4.561690648213664,1.2475414255788502,0.0014146682081986666,p,fail
1851,player_l5_,player_r11_,0.1745640402597373,49.43669683872077,3.9829500850500246,7.134479126747796,7.205662960551212,0.008171057195053243,p,sucess
1862,player_l6_,player_r8_,0.18834937397477983,43.0659811961094,5.385696858346189,11.347059156010426,8.366475624429745,0.009487428995136552,p,sucess
1880,player_l8_,player_r7_,0.24759965482071628,29.640488214256017,4.982016893789099,5.39471376905207,4.252619712369301,0.0048223386381056966,p,fail
2194,player_l11_,player_r6_,0.16331234343916598,47.32367488901903,3.7338891427036223,5.005871314766292,0.33014498467891795,0.00037437271378191924,p,sucess
2201,player_l9_,player_r5_,0.1345062414828594,45.31432453999704,4.1187807055001135,7.9149842861499105,8.038835062160867,0.00911588014093183,p,fail
2478,player_l10_,player_r4_,0.11220331823301209,58.62572311364795,2.659795550413603,7.831236661600771,8.634573363119191,0.0097914564495416,p,sucess
2704,player_l6_,player_r11_,0.20351026390768492,40.26588825089194,6.21531726141152,7.708975561642416,1.3388808508334205,0.0015182439887778923,p,sucess
2718,player_l10_,player_r4_,0.1669140855648892,37.665095351947045,4.467271454702524,3.908490978625893,1.4873176798528327,0.0016865663053241265,p,sucess
2963,player_l11_,player_r6_,0.19114203475412495,49.569081088566335,5.148053260214001,8.584886731926055,1.364227474248057,0.0015469861946464816,p,sucess
2979,player_l10_,player_r4_,0.1631259329069445,48.51512797825743,4.542466362010839,7.748380608230342,3.991994981890878,0.004526796205903196,p,sucess
2995,player_l8_,player_r11_,0.2033640033565886,51.052558285000295,4.896638234544186,6.413425806072757,1.2508403120158909,0.00141840903218642,p,sucess
3055,player_l8_,player_r2_,0.16911601178564392,44.799710563283156,3.77578588905674,3.463136835298311,0.6229795982058547,0.0007064368310446419,p,sucess
3085,player_l11_,player_r3_,0.2792037433270705,24.67495835750466,3.7495641733406786,4.740702977407465,1.185733710421993,0.0013445803843180285,p,sucess
3411,player_l10_,player_r7_,0.10116195458466541,56.98045455426534,5.459140339833733,7.514668974745329,7.421672240622354,0.008416012483450603,p,sucess
3424,player_l11_,player_r2_,0.14629542537123177,45.07146063689586,3.2596001748680763,3.7952658470784364,1.2458724511554717,0.0014127756484964193,p,sucess
3431,player_l10_,player_r4_,0.13839649084845101,48.11620157666336,4.207013350347248,4.475257858492628,3.9759246718817276,0.004508572858273146,p,sucess
3441,player_l11_,player_r2_,0.21571989553387938,34.08225557787076,2.7724723497268644,6.784238187151158,2.246128322614365,0.002547032619651902,d,sucess
3478,player_l11_,player_r2_,0.4182143788472581,9.505429506126523,4.811098171935388,1.6011886209937913,0.10820139906617059,0.00012269654981495647,p,fail
4579,player_l9_,player_r5_,0.1088448863270926,57.652279949614886,5.1667659410892615,8.620508398580679,7.905920590123976,0.008965153683441291,p,sucess
4588,player_l11_,player_r3_,0.13937207764184317,45.41931483102563,3.0697624272897706,5.319991019729263,2.5645841844331776,0.0029081516191651314,p,sucess
4595,player_l9_,player_r5_,0.12052885386249573,51.56906117617537,4.973689033303145,7.06320031996828,6.397190524402081,0.007254250822378552,p,sucess
4602,player_l11_,player_r3_,0.17308719702003014,39.575251421829954,2.973147794846399,5.320580225877628,0.6431642708259516,0.0007293255399061185,d,sucess
4718,player_l7_,player_r8_,0.13303056730966145,40.71928825503294,4.276601360893955,7.701341977214098,3.321263190737676,0.003766203583267062,p,sucess
